PatientKontext;Patientidentifikator;Nachname;Vorname;Geburtsname;Geschlecht;Geburtsdatum;Wohnort;PLZ;PatientVerstorben;Todeszeitpunkt;Informationsquelle;LetzterLebendZeitpunkt;IKVersicherung;Versichertennummer
260123452_Bapu;P_0012553;Schulzen_54;Grete;Schulzen_27;w;2013-12-01;Ort_837;83767;nein;;P21;2020-04-20 17:00:00;BKK_800;8002012553
260123452_Bapu;P_0012554;Müllers_95;Grete;Schulzen_61;w;1959-01-01;Ort_237;23765;nein;;P21;2020-08-15 17:00:00;AOK_100;1002012554
260123452_Bapu;P_0012555;Schmitts_18;Hans;Schmitts_18;m;1950-07-16;Ort_437;43764;nein;;P21;2020-03-03 17:00:00;BAR_400;4002012555
260123452_Bapu;P_0012556;Schulzen_19;Hans;Schulzen_19;m;1966-01-16;Ort_237;23767;nein;;P21;2020-06-20 17:00:00;AOK_100;1002012556
260123452_Bapu;P_0012557;Müllers_22;Hans;Müllers_21;m;1959-07-16;Ort_347;45161;nein;;P21;2020-09-03 17:00:00;AOK_300;3002012557
260123452_Bapu;P_0012558;Müllers_68;Grete;Schmitts_23;w;1991-04-16;Ort_037;13762;nein;;P21;2020-02-02 17:00:00;TKK_900;9002012558
260123452_Bapu;P_0012559;Schmitts_25;Grete;Schmitts_25;w;1935-01-16;Ort_878;23763;nein;;P21;2020-10-26 17:00:00;BKK_800;8002012559
260123452_Bapu;P_0012560;Schulzen_23;Grete;Schulzen_23;w;1944-12-01;Ort_206;80667;nein;;P21;2020-09-11 17:00:00;AOK_100;1002012560
260123452_Bapu;P_0012561;Müllers_20;Grete;Müllers_20;w;1976-12-01;Ort_873;88554;nein;;P21;2020-03-03 17:00:00;BKK_800;8002012561
260123452_Bapu;P_0012562;Schulzen_11;Hans;Schulzen_11;m;1966-07-01;Ort_437;43766;nein;;P21;2020-06-21 17:00:00;BAR_400;4002012562
260123452_Bapu;P_0012563;Schulzen_15;Hans;Meyerson_15;m;1934-07-01;Ort_437;43768;nein;;P21;2020-02-29 17:00:00;BAR_400;4002012563
260123452_Bapu;P_0012564;Schmitts_21;Hans;Schmitts_21;m;1939-07-01;Ort_437;43764;nein;;P21;2020-07-15 17:00:00;BAR_400;4002012564
260123452_Bapu;P_0012565;Schmitts_21;Hans;Schmitts_21;m;2005-10-16;Ort_406;63764;nein;;P21;2020-07-23 17:00:00;BAR_400;4002012565
260123452_Bapu;P_0012566;Schmitts_14;Grete;Schmitts_14;w;1944-01-16;Ort_237;23764;nein;;P21;2020-03-12 17:00:00;AOK_100;1002012566
260123452_Bapu;P_0012567;Schmitts_14;Grete;Schmitts_14;w;1976-10-16;Ort_006;05663;nein;;P21;2020-01-05 17:00:00;TKK_900;9002012567
260123452_Bapu;P_0012568;Schulzen_16;Grete;Schulzen_16;w;1993-04-16;Ort_376;37657;nein;;P21;2020-02-09 17:00:00;AOK_300;3002012568
260123452_Bapu;P_0012569;Meyerson_16;Grete;Meyerson_16;w;1963-10-16;Ort_637;63769;nein;;P21;2020-03-09 17:00:00;AOK_600;6002012569
260123452_Bapu;P_0012570;Schmitts_16;Hans;Schmitts_16;m;1956-12-01;Ort_839;83962;nein;;P21;2020-09-11 17:00:00;BKK_800;8002012570
260123452_Bapu;P_0012571;Meyerson_20;Grete;Meyerson_20;w;2013-10-01;Ort_851;64669;nein;;P21;2020-05-23 17:00:00;BKK_800;8002012571
260123452_Bapu;P_0012572;Meyerson_93;Grete;Meyerson_93;w;2016-04-01;Ort_862;13969;nein;;P21;2020-06-13 17:00:00;BKK_800;8002012572
260123452_Bapu;P_0012573;Schulzen_25;Hans;Schulzen_25;m;1993-01-01;Ort_237;23766;nein;;P21;2020-12-31 17:00:00;AOK_100;1002012573
260123452_Bapu;P_0012574;Schmitts_21;Grete;Schmitts_21;w;1933-10-01;Ort_006;05664;nein;;P21;2020-06-17 17:00:00;TKK_900;9002012574
260123452_Bapu;P_0012575;Schmitts_94;Grete;Schmitts_83;w;1988-12-16;Ort_669;84663;nein;;P21;2020-06-20 17:00:00;AOK_600;6002012575
260123452_Bapu;P_0012576;Schmitts_16;Grete;Schmitts_16;w;1986-10-16;Ort_637;63764;nein;;P21;2020-01-12 17:00:00;AOK_600;6002012576
260123452_Bapu;P_0012577;Schmitts_16;Grete;Schmitts_16;w;1961-07-16;Ort_437;43763;nein;;P21;2020-01-31 17:00:00;BAR_400;4002012577
260123452_Bapu;P_0012578;Müllers_23;Hans;Müllers_23;m;1947-10-16;Ort_637;63761;nein;;P21;2020-10-28 17:00:00;AOK_600;6002012578
260123452_Bapu;P_0012579;Müllers_24;Hans;Schmitts_24;m;2015-04-16;Ort_037;13762;nein;;P21;2020-10-15 17:00:00;TKK_900;9002012579
260123452_Bapu;P_0012580;Schmitts_96;Hans;Schmitts_96;m;1949-04-01;Ort_038;13863;nein;;P21;2020-06-09 17:00:00;TKK_900;9002012580
260123452_Bapu;P_0012581;Meyerson_15;Grete;Meyerson_15;w;1966-10-01;Ort_637;63765;nein;;P21;2020-01-28 17:00:00;AOK_600;6002012581
260123452_Bapu;P_0012582;Müllers_22;Hans;Müllers_22;m;1967-07-01;Ort_437;43760;nein;;P21;2020-07-17 17:00:00;BAR_400;4002012582
260123452_Bapu;P_0012583;Müllers_18;Hans;Müllers_18;m;2019-12-01;Ort_879;87958;nein;;P21;2020-03-28 17:00:00;BKK_800;8002012583
260123452_Bapu;P_0012584;Schulzen_77;Hans;Meyerson_85;m;1955-04-01;Ort_038;13868;nein;;P21;2020-10-26 17:00:00;TKK_900;9002012584
260123452_Bapu;P_0012585;Meyerson_14;Grete;Meyerson_14;w;1967-01-16;Ort_237;23769;nein;;P21;2020-02-26 17:00:00;AOK_100;1002012585
260123452_Bapu;P_0012586;Schulzen_24;Hans;Schulzen_24;m;2010-04-16;Ort_037;13766;nein;;P21;2020-11-28 17:00:00;TKK_900;9002012586
260123452_Bapu;P_0012587;Müllers_25;Hans;Schmitts_25;m;1937-04-16;Ort_037;13762;nein;;P21;2020-12-06 17:00:00;TKK_900;9002012587
260123452_Bapu;P_0012588;Schulzen_13;Grete;Meyerson_13;w;2009-04-16;Ort_037;13768;nein;;P21;2020-07-28 17:00:00;TKK_900;9002012588
260123452_Bapu;P_0012589;Schulzen_14;Hans;Schulzen_14;m;1951-10-16;Ort_006;05666;nein;;P21;2020-10-15 17:00:00;TKK_900;9002012589
260123452_Bapu;P_0012590;Schmitts_13;Grete;Schulzen_13;w;1971-07-01;Ort_437;43765;nein;;P21;2020-06-17 17:00:00;BAR_400;4002012590
260123452_Bapu;P_0012591;Schulzen_74;Hans;Müllers_31;m;2018-01-01;Ort_250;27257;nein;;P21;2020-04-19 17:00:00;AOK_100;1002012591
260123452_Bapu;P_0012592;Schulzen_13;Grete;Meyerson_13;w;2019-10-01;Ort_851;64668;nein;;P21;2020-08-23 17:00:00;BKK_800;8002012592
260123452_Bapu;P_0012593;Müllers_16;Hans;Schmitts_16;m;2018-07-01;Ort_437;43762;nein;;P21;2020-12-20 17:00:00;BAR_400;4002012593
260123452_Bapu;P_0012594;Schulzen_52;Hans;Schmitts_21;m;1955-12-01;Ort_646;85162;nein;;P21;2020-10-23 17:00:00;AOK_600;6002012594
260123452_Bapu;P_0012595;Schulzen_23;Hans;Schulzen_23;m;1977-12-16;Ort_879;87956;nein;;P21;2020-12-09 17:00:00;BKK_800;8002012595
260123452_Bapu;P_0012596;Schmitts_93;Hans;Schmitts_18;m;1935-07-16;Ort_437;43763;nein;;P21;2020-05-22 17:00:00;BAR_400;4002012596
260123452_Bapu;P_0012597;Meyerson_23;Grete;Meyerson_23;w;1951-04-16;Ort_038;13865;nein;;P21;2020-09-27 17:00:00;TKK_900;9002012597
260123452_Bapu;P_0012598;Schulzen_25;Hans;Schulzen_25;m;1964-04-16;Ort_037;13767;nein;;P21;2020-11-10 17:00:00;TKK_900;9002012598
260123452_Bapu;P_0012599;Schmitts_15;Grete;Schulzen_15;w;1953-07-16;Ort_437;43765;nein;;P21;2020-12-16 17:00:00;BAR_400;4002012599
260123452_Bapu;P_0012600;Schulzen_19;Hans;Schulzen_19;m;2005-10-01;Ort_637;63766;nein;;P21;2020-07-30 17:00:00;AOK_600;6002012600
260123452_Bapu;P_0012601;Müllers_17;Grete;Müllers_17;w;1991-01-01;Ort_237;23761;nein;;P21;2020-01-27 17:00:00;AOK_100;1002012601
260123452_Bapu;P_0012602;Schulzen_24;Hans;Schulzen_24;m;1961-12-01;Ort_879;87956;nein;;P21;2020-11-23 17:00:00;BKK_800;8002012602
260123452_Bapu;P_0012603;Müllers_95;Hans;Schulzen_74;m;1960-10-01;Ort_637;63769;nein;;P21;2020-01-30 17:00:00;AOK_600;6002012603
260123452_Bapu;P_0012604;Schulzen_11;Grete;Schulzen_11;w;1971-01-01;Ort_646;23768;nein;;P21;2020-11-09 17:00:00;AOK_600;6002012604
260123452_Bapu;P_0012605;Schulzen_15;Hans;Schulzen_15;m;2019-04-16;Ort_037;13767;nein;;P21;2020-01-26 17:00:00;TKK_900;9002012605
260123452_Bapu;P_0012606;Müllers_14;Hans;Schulzen_14;m;1956-04-16;Ort_037;13769;nein;;P21;2020-07-30 17:00:00;TKK_900;9002012606
260123452_Bapu;P_0012607;Schulzen_18;Grete;Schulzen_18;w;1930-04-16;Ort_206;13868;nein;;P21;2020-03-18 17:00:00;AOK_100;1002012607
260123452_Bapu;P_0012608;Müllers_15;Hans;Schmitts_15;m;1962-10-16;Ort_006;05662;nein;;P21;2020-04-04 17:00:00;TKK_900;9002012608
260123452_Bapu;P_0012609;Schulzen_25;Grete;Schulzen_25;w;1950-04-16;Ort_376;37656;nein;;P21;2020-12-10 17:00:00;AOK_300;3002012609
260123452_Bapu;P_0012610;Schulzen_13;Grete;Meyerson_13;w;1947-12-01;Ort_878;87858;nein;;P21;2020-10-12 17:00:00;BKK_800;8002012610
260123452_Bapu;P_0012611;Schulzen_14;Grete;Meyerson_14;w;1974-12-01;Ort_846;84668;nein;;P21;2020-10-29 17:00:00;BKK_800;8002012611
260123452_Bapu;P_0012612;Schmitts_16;Hans;Schmitts_16;m;1958-12-01;Ort_879;87953;nein;;P21;2020-02-26 17:00:00;BKK_800;8002012612
260123452_Bapu;P_0012613;Schulzen_16;Grete;Schulzen_16;w;1989-04-01;Ort_842;13865;nein;;P21;2020-07-31 17:00:00;BKK_800;8002012613
260123452_Bapu;P_0012614;Müllers_72;Grete;Müllers_72;w;1942-07-01;Ort_437;43761;nein;;P21;2020-08-05 17:00:00;BAR_400;4002012614
260123452_Bapu;P_0012615;Müllers_71;Hans;Schmitts_71;m;2017-12-16;Ort_879;87952;nein;;P21;2020-03-06 17:00:00;BKK_800;8002012615
260123452_Bapu;P_0012616;Schulzen_14;Grete;Schulzen_14;w;1963-10-16;Ort_637;63766;nein;;P21;2020-11-05 17:00:00;AOK_600;6002012616
260123452_Bapu;P_0012617;Schulzen_16;Grete;Schulzen_16;w;1950-12-16;Ort_837;83767;nein;;P21;2020-05-10 17:00:00;BKK_800;8002012617
260123452_Bapu;P_0012618;Schmitts_21;Hans;Schmitts_21;m;1962-01-16;Ort_851;23761;nein;;P21;2020-07-21 17:00:00;BKK_800;8002012618
260123452_Bapu;P_0012619;Schulzen_38;Grete;Müllers_86;w;1980-12-16;Ort_637;83762;nein;;P21;2020-11-29 17:00:00;AOK_600;6002012619
260123452_Bapu;P_0012620;Schulzen_22;Grete;Schulzen_22;w;1994-10-01;Ort_637;63767;nein;;P21;2020-09-03 17:00:00;AOK_600;6002012620
260123452_Bapu;P_0012621;Müllers_15;Grete;Müllers_15;w;1938-12-01;Ort_837;83760;nein;;P21;2020-09-03 17:00:00;BKK_800;8002012621
260123452_Bapu;P_0012622;Müllers_43;Grete;Schmitts_56;w;1942-12-01;Ort_879;87952;nein;;P21;2020-10-03 17:00:00;BKK_800;8002012622
260123452_Bapu;P_0012623;Müllers_22;Hans;Müllers_22;m;2017-12-01;Ort_839;83969;nein;;P21;2020-08-02 17:00:00;BKK_800;8002012623
260123452_Bapu;P_0012624;Schmitts_14;Hans;Schulzen_14;m;1964-01-01;Ort_237;23769;nein;;P21;2020-02-14 17:00:00;AOK_100;1002012624
260123452_Bapu;P_0012625;Schulzen_70;Grete;Schulzen_20;w;1937-10-16;Ort_637;63766;nein;;P21;2020-05-04 17:00:00;AOK_600;6002012625
260123452_Bapu;P_0012626;Schulzen_49;Hans;Schulzen_86;m;2005-07-16;Ort_846;44668;nein;;P21;2020-01-23 17:00:00;BKK_800;8002012626
260123452_Bapu;P_0012627;Schmitts_21;Grete;Schmitts_21;w;1959-12-16;Ort_851;85163;nein;;P21;2020-08-27 17:00:00;BKK_800;8002012627
260123452_Bapu;P_0012628;Schulzen_14;Hans;Schulzen_14;m;1962-04-16;Ort_376;37657;nein;;P21;2020-12-29 17:00:00;AOK_300;3002012628
260123452_Bapu;P_0012629;Schulzen_29;Grete;Müllers_84;w;1961-07-16;Ort_437;43768;nein;;P21;2020-01-19 17:00:00;BAR_400;4002012629
260123452_Bapu;P_0012630;Müllers_11;Hans;Schmitts_11;m;1942-07-01;Ort_437;43762;nein;;P21;2020-05-13 17:00:00;BAR_400;4002012630
260123452_Bapu;P_0012631;Schulzen_22;Grete;Schulzen_22;w;1949-12-01;Ort_878;87856;nein;;P21;2020-08-19 17:00:00;BKK_800;8002012631
260123452_Bapu;P_0012632;Müllers_12;Hans;Müllers_12;m;1942-12-01;Ort_837;83761;nein;;P21;;BKK_800;8002012632
260123452_Bapu;P_0012633;Schulzen_93;Hans;Schmitts_89;m;1988-07-01;Ort_637;43762;nein;;P21;2020-01-08 17:00:00;AOK_600;6002012633
260123452_Bapu;P_0012634;Schulzen_10;Grete;Schulzen_10;w;1945-10-01;Ort_637;63768;nein;;P21;2020-01-12 17:00:00;AOK_600;6002012634
260123452_Bapu;P_0012635;Schmitts_24;Hans;Schulzen_24;m;1950-12-16;Ort_839;83965;nein;;P21;2020-11-10 17:00:00;BKK_800;8002012635
260123452_Bapu;P_0012636;Schulzen_10;Grete;Meyerson_10;w;1961-01-16;Ort_237;23768;nein;;P21;2020-07-24 17:00:00;AOK_100;1002012636
260123452_Bapu;P_0012637;Müllers_20;Grete;Müllers_20;w;1939-12-16;Ort_839;83960;nein;;P21;2020-05-10 17:00:00;BKK_800;8002012637
260123452_Bapu;P_0012638;Schulzen_16;Grete;Schulzen_16;w;2017-07-16;Ort_437;43767;nein;;P21;2020-02-08 17:00:00;BAR_400;4002012638
260123452_Bapu;P_0012639;Müllers_20;Hans;Schmitts_20;m;1940-12-16;Ort_878;87852;nein;;P21;2020-07-20 17:00:00;BKK_800;8002012639
260123452_Bapu;P_0012640;Schulzen_23;Grete;Meyerson_23;w;1988-04-01;Ort_038;13868;nein;;P21;2020-10-21 17:00:00;TKK_900;9002012640
260123452_Bapu;P_0012641;Schmitts_14;Hans;Schmitts_14;m;1945-10-01;Ort_376;63764;nein;;P21;2020-09-05 17:00:00;AOK_300;3002012641
260123452_Bapu;P_0012642;Meyerson_13;Hans;Meyerson_13;m;1977-10-01;Ort_637;63769;nein;;P21;2020-03-27 17:00:00;AOK_600;6002012642
260123452_Bapu;P_0012643;Schmitts_17;Hans;Schmitts_17;m;1949-12-01;Ort_337;87853;nein;;P21;2020-01-09 17:00:00;AOK_300;3002012643
260123452_Bapu;P_0012644;Müllers_20;Hans;Müllers_20;m;1955-10-01;Ort_637;63760;nein;;P21;2020-03-26 17:00:00;AOK_600;6002012644
260123452_Bapu;P_0012645;Schulzen_62;Hans;Schulzen_62;m;1937-10-16;Ort_637;63767;nein;;P21;2020-11-20 17:00:00;AOK_600;6002012645
260123452_Bapu;P_0012646;Müllers_24;Grete;Müllers_24;w;1952-04-16;Ort_038;13869;nein;;P21;2020-04-11 17:00:00;TKK_900;9002012646
260123452_Bapu;P_0012647;Schmitts_13;Grete;Schmitts_13;w;1968-10-16;Ort_637;63764;nein;;P21;2020-12-20 17:00:00;AOK_600;6002012647
260123452_Bapu;P_0012648;Schmitts_25;Hans;Meyerson_25;m;1970-10-16;Ort_333;71958;nein;;P21;2020-11-04 17:00:00;AOK_300;3002012648
260123452_Bapu;P_0012649;Müllers_82;Grete;Meyerson_18;w;1936-10-16;Ort_006;05669;nein;;P21;2020-02-25 17:00:00;TKK_900;9002012649
260123452_Bapu;P_0012650;Schmitts_18;Hans;Schmitts_18;m;1993-04-01;Ort_037;13764;nein;;P21;2020-07-09 17:00:00;TKK_900;9002012650
260123452_Bapu;P_0012651;Schmitts_58;Grete;Müllers_23;w;1965-04-01;Ort_237;13761;nein;;P21;2020-04-24 17:00:00;AOK_100;1002012651
260123452_Bapu;P_0012652;Schmitts_14;Hans;Schulzen_14;m;1975-04-01;Ort_038;13865;nein;;P21;2020-11-04 17:00:00;TKK_900;9002012652
260123452_Bapu;P_0012653;Müllers_23;Grete;Schmitts_23;w;1988-04-01;Ort_038;13862;nein;;P21;2020-10-18 17:00:00;TKK_900;9002012653
260123452_Bapu;P_0012654;Schulzen_15;Grete;Schulzen_15;w;1947-12-01;Ort_642;89256;nein;;P21;2020-03-13 17:00:00;AOK_600;6002012654
260123452_Bapu;P_0012655;Müllers_12;Grete;Müllers_12;w;1988-12-16;Ort_879;87950;nein;;P21;2020-01-23 17:00:00;BKK_800;8002012655
260123452_Bapu;P_0012656;Meyerson_10;Grete;Meyerson_10;w;1968-04-16;Ort_846;37657;nein;;P21;2020-03-29 17:00:00;BKK_800;8002012656
260123452_Bapu;P_0012657;Müllers_10;Hans;Müllers_10;m;1949-04-16;Ort_038;13869;nein;;P21;2020-08-28 17:00:00;TKK_900;9002012657
260123452_Bapu;P_0012658;Schulzen_20;Grete;Schulzen_20;w;1940-07-16;Ort_437;43766;nein;;P21;2020-06-19 17:00:00;BAR_400;4002012658
260123452_Bapu;P_0012659;Schulzen_79;Hans;Schulzen_79;m;1953-10-16;Ort_637;63766;nein;;P21;2020-02-11 17:00:00;AOK_600;6002012659
260123452_Bapu;P_0012660;Meyerson_19;Grete;Meyerson_19;w;2014-12-01;Ort_879;87959;nein;;P21;2020-04-23 17:00:00;BKK_800;8002012660
260123452_Bapu;P_0012661;Schmitts_20;Hans;Schmitts_20;m;1973-04-01;Ort_038;13864;nein;;P21;2020-06-08 17:00:00;TKK_900;9002012661
260123452_Bapu;P_0012662;Müllers_11;Grete;Müllers_11;w;1940-10-01;Ort_637;63761;nein;;P21;2020-05-11 17:00:00;AOK_600;6002012662
260123452_Bapu;P_0012663;Schmitts_15;Hans;Schmitts_15;m;1955-04-01;Ort_376;37653;nein;;P21;2020-04-09 17:00:00;AOK_300;3002012663
260123452_Bapu;P_0012664;Schulzen_18;Grete;Schulzen_18;w;1956-04-01;Ort_446;13865;nein;;P21;2020-08-11 17:00:00;BAR_400;4002012664
260123452_Bapu;P_0012665;Müllers_66;Grete;Müllers_48;w;1997-04-16;Ort_037;13761;nein;;P21;2020-03-05 17:00:00;TKK_900;9002012665
260123452_Bapu;P_0012666;Meyerson_14;Grete;Meyerson_14;w;1985-12-16;Ort_878;87957;nein;;P21;2020-07-01 17:00:00;BKK_800;8002012666
260123452_Bapu;P_0012667;Schulzen_16;Hans;Meyerson_16;m;1939-04-16;Ort_037;13768;nein;;P21;2020-03-20 17:00:00;TKK_900;9002012667
260123452_Bapu;P_0012668;Schulzen_14;Hans;Schulzen_14;m;1971-10-16;Ort_637;63766;nein;;P21;2020-10-20 17:00:00;AOK_600;6002012668
260123452_Bapu;P_0012669;Schmitts_10;Grete;Schmitts_10;w;1961-10-16;Ort_637;63764;nein;;P21;2020-07-19 17:00:00;AOK_600;6002012669
260123452_Bapu;P_0012670;Müllers_12;Hans;Müllers_12;m;1977-01-01;Ort_237;23760;nein;;P21;2020-11-26 17:00:00;AOK_100;1002012670
260123452_Bapu;P_0012671;Müllers_72;Hans;Schulzen_23;m;1948-01-01;Ort_885;12816;nein;;P21;2020-09-30 17:00:00;BKK_800;8002012671
260123452_Bapu;P_0012672;Müllers_12;Grete;Müllers_12;w;2010-01-01;Ort_237;23761;nein;;P21;2020-09-25 17:00:00;AOK_100;1002012672
260123452_Bapu;P_0012673;Schulzen_55;Hans;Schulzen_55;m;1942-04-01;Ort_038;13866;nein;;P21;2020-01-30 17:00:00;TKK_900;9002012673
260123452_Bapu;P_0012674;Schmitts_67;Grete;Müllers_98;w;1941-04-01;Ort_038;13864;nein;;P21;2020-06-11 17:00:00;TKK_900;9002012674
260123452_Bapu;P_0012675;Schmitts_14;Grete;Schmitts_14;w;1947-01-16;Ort_237;23764;nein;;P21;2020-06-05 17:00:00;AOK_100;1002012675
260123452_Bapu;P_0012676;Müllers_20;Grete;Müllers_20;w;1986-10-16;Ort_637;63761;nein;;P21;2020-05-22 17:00:00;AOK_600;6002012676
260123452_Bapu;P_0012677;Schulzen_18;Grete;Meyerson_18;w;2018-04-16;Ort_037;13768;nein;;P21;2020-03-29 17:00:00;TKK_900;9002012677
260123452_Bapu;P_0012678;Schmitts_15;Grete;Schmitts_15;w;2019-10-16;Ort_006;05664;nein;;P21;2020-07-04 17:00:00;TKK_900;9002012678
260123452_Bapu;P_0012679;Müllers_95;Grete;Meyerson_65;w;1943-07-16;Ort_437;43761;nein;;P21;2020-01-02 17:00:00;BAR_400;4002012679
260123452_Bapu;P_0012680;Schmitts_10;Grete;Schmitts_10;w;1953-07-01;Ort_437;43764;nein;;P21;2020-12-06 17:00:00;BAR_400;4002012680
260123452_Bapu;P_0012681;Schmitts_26;Grete;Schulzen_26;w;1950-04-01;Ort_037;13765;nein;;P21;2020-02-13 17:00:00;TKK_900;9002012681
260123452_Bapu;P_0012682;Schmitts_28;Grete;Schmitts_28;w;1936-04-01;Ort_038;13864;nein;;P21;2020-08-15 17:00:00;TKK_900;9002012682
260123452_Bapu;P_0012683;Schulzen_15;Grete;Schulzen_15;w;1964-10-01;Ort_637;63767;nein;;P21;2020-03-06 17:00:00;AOK_600;6002012683
260123452_Bapu;P_0012684;Schulzen_25;Grete;Meyerson_25;w;1922-07-01;Ort_437;43768;nein;;P21;2020-12-27 17:00:00;BAR_400;4002012684
260123452_Bapu;P_0012685;Schmitts_23;Grete;Schmitts_23;w;1989-12-16;Ort_837;83763;nein;;P21;2020-10-26 17:00:00;BKK_800;8002012685
260123452_Bapu;P_0012686;Schulzen_25;Grete;Schulzen_25;w;1981-07-16;Ort_446;44666;nein;;P21;2020-12-11 17:00:00;BAR_400;4002012686
260123452_Bapu;P_0012687;Schmitts_49;Grete;Schulzen_86;w;1953-01-16;Ort_237;23765;nein;;P21;2020-02-21 17:00:00;AOK_100;1002012687
260123452_Bapu;P_0012688;Müllers_62;Hans;Schmitts_62;m;2004-10-16;Ort_637;63762;nein;;P21;2020-09-14 17:00:00;AOK_600;6002012688
260123452_Bapu;P_0012689;Schmitts_10;Grete;Schmitts_10;w;1977-01-16;Ort_237;23763;nein;;P21;2020-11-19 17:00:00;AOK_100;1002012689
260123452_Bapu;P_0012690;Schulzen_15;Grete;Schulzen_15;w;1981-10-01;Ort_006;05666;nein;;P21;2020-04-28 17:00:00;TKK_900;9002012690
260123452_Bapu;P_0012691;Schmitts_23;Hans;Schulzen_23;m;1954-10-01;Ort_485;68555;nein;;P21;2020-10-22 17:00:00;BAR_400;4002012691
260123452_Bapu;P_0012692;Schmitts_14;Hans;Schulzen_14;m;1931-04-01;Ort_038;13865;nein;;P21;2020-09-09 17:00:00;TKK_900;9002012692
260123452_Bapu;P_0012693;Müllers_12;Grete;Müllers_12;w;1949-12-01;Ort_839;83961;nein;;P21;2020-07-18 17:00:00;BKK_800;8002012693
260123452_Bapu;P_0012694;Meyerson_20;Grete;Meyerson_20;w;1931-01-01;Ort_606;20663;nein;;P21;2020-05-08 17:00:00;AOK_600;6002012694
260123452_Bapu;P_0012695;Meyerson_27;Hans;Meyerson_77;m;1960-10-16;Ort_842;60665;nein;;P21;2020-09-21 17:00:00;BKK_800;8002012695
260123452_Bapu;P_0012696;Schulzen_14;Grete;Schulzen_14;w;1951-01-16;Ort_237;23767;nein;;P21;2020-01-28 17:00:00;AOK_100;1002012696
260123452_Bapu;P_0012697;Schulzen_22;Hans;Schulzen_22;m;2019-10-16;Ort_637;63766;nein;;P21;2020-08-17 17:00:00;AOK_600;6002012697
260123452_Bapu;P_0012698;Meyerson_10;Hans;Meyerson_10;m;1946-10-16;Ort_006;05669;nein;;P21;2020-04-23 17:00:00;TKK_900;9002012698
260123452_Bapu;P_0012699;Müllers_21;Hans;Müllers_21;m;1975-10-16;Ort_646;64661;nein;;P21;2020-06-22 17:00:00;AOK_600;6002012699
260123452_Bapu;P_0012700;Müllers_59;Hans;Schmitts_59;m;1988-01-01;Ort_237;23762;nein;;P21;2020-08-13 17:00:00;AOK_100;1002012700
260123452_Bapu;P_0012701;Müllers_46;Grete;Schmitts_88;w;1949-01-01;Ort_237;23762;nein;;P21;2020-10-24 17:00:00;AOK_100;1002012701
260123452_Bapu;P_0012702;Meyerson_77;Grete;Meyerson_61;w;1987-04-01;Ort_037;13769;nein;;P21;2020-08-11 17:00:00;TKK_900;9002012702
260123452_Bapu;P_0012703;Schulzen_21;Grete;Meyerson_21;w;1956-12-01;Ort_837;83768;nein;;P21;2020-06-19 17:00:00;BKK_800;8002012703
260123452_Bapu;P_0012704;Meyerson_12;Grete;Meyerson_12;w;2008-01-01;Ort_237;23769;nein;;P21;2020-03-03 17:00:00;AOK_100;1002012704
260123452_Bapu;P_0012705;Müllers_22;Hans;Müllers_22;m;2001-12-16;Ort_878;87851;nein;;P21;2020-12-17 17:00:00;BKK_800;8002012705
260123452_Bapu;P_0012706;Meyerson_16;Hans;Meyerson_16;m;2019-10-16;Ort_637;63769;nein;;P21;2020-12-21 17:00:00;AOK_600;6002012706
260123452_Bapu;P_0012707;Müllers_69;Grete;Müllers_69;w;1993-04-16;Ort_689;13765;nein;;P21;2020-10-25 17:00:00;AOK_600;6002012707
260123452_Bapu;P_0012708;Schulzen_52;Hans;Meyerson_52;m;1956-07-16;Ort_437;43768;nein;;P21;2020-05-06 17:00:00;BAR_400;4002012708
260123452_Bapu;P_0012709;Schmitts_12;Grete;Schmitts_12;w;1951-04-16;Ort_037;13764;nein;;P21;2020-04-12 17:00:00;TKK_900;9002012709
260123452_Bapu;P_0012710;Meyerson_34;Hans;Schulzen_34;m;1950-04-01;Ort_038;13869;nein;;P21;2020-08-14 17:00:00;TKK_900;9002012710
260123452_Bapu;P_0012711;Schulzen_11;Hans;Schulzen_11;m;1965-07-01;Ort_437;43766;nein;;P21;2020-12-09 17:00:00;BAR_400;4002012711
260123452_Bapu;P_0012712;Müllers_14;Hans;Schmitts_14;m;1958-07-01;Ort_437;43762;nein;;P21;2020-10-11 17:00:00;BAR_400;4002012712
260123452_Bapu;P_0012713;Schmitts_13;Hans;Schulzen_13;m;1957-04-01;Ort_037;13769;nein;;P21;2020-12-10 17:00:00;TKK_900;9002012713
260123452_Bapu;P_0012714;Schmitts_10;Grete;Schmitts_10;w;1985-01-01;Ort_237;23763;nein;;P21;2020-05-20 17:00:00;AOK_100;1002012714
260123452_Bapu;P_0012715;Schmitts_21;Grete;Schulzen_21;w;2016-04-16;Ort_038;13865;nein;;P21;2020-06-18 17:00:00;TKK_900;9002012715
260123452_Bapu;P_0012716;Schulzen_21;Hans;Schulzen_21;m;1955-04-16;Ort_376;37656;nein;;P21;2020-06-20 17:00:00;AOK_300;3002012716
260123452_Bapu;P_0012717;Schmitts_26;Hans;Meyerson_26;m;1949-10-16;Ort_006;05664;nein;;P21;2020-05-05 17:00:00;TKK_900;9002012717
260123452_Bapu;P_0012718;Schmitts_23;Hans;Schulzen_23;m;1928-07-16;Ort_115;14965;nein;;P21;2020-09-22 17:00:00;AOK_110;1102012718
