PatientKontext;Patientidentifikator;Nachname;Vorname;Geburtsname;Geschlecht;Geburtsdatum;Wohnort;PLZ;PatientVerstorben;Todeszeitpunkt;Informationsquelle;LetzterLebendZeitpunkt;IKVersicherung;Versichertennummer
260123451_Airolo;P_0014077;Schulzen_39;Grete;Schulzen_39;w;1941-01-16;Ort_237;23767;nein;;P21;2020-03-14 17:00:00;AOK_100;1001014077
260123451_Airolo;P_0014078;Müllers_43;Grete;Müllers_43;w;1948-04-16;Ort_037;13761;nein;;P21;2020-04-24 17:00:00;TKK_900;9001014078
260123451_Airolo;P_0014079;Müllers_17;Grete;Schmitts_17;w;2003-12-16;Ort_839;83962;nein;;P21;2020-02-03 17:00:00;BKK_800;8001014079
260123451_Airolo;P_0014080;Müllers_59;Hans;Müllers_59;m;1960-12-01;Ort_842;84260;nein;;P21;2020-10-21 17:00:00;BKK_800;8001014080
260123451_Airolo;P_0014081;Schulzen_16;Hans;Meyerson_16;m;1963-07-01;Ort_437;43768;nein;;P21;2020-08-24 17:00:00;BAR_400;4001014081
260123451_Airolo;P_0014082;Schulzen_18;Grete;Schulzen_18;w;1983-10-01;Ort_637;63766;nein;;P21;2020-03-19 17:00:00;AOK_600;6001014082
260123451_Airolo;P_0014083;Müllers_53;Grete;Müllers_53;w;1942-07-01;Ort_437;43761;nein;;P21;2020-11-08 17:00:00;BAR_400;4001014083
260123451_Airolo;P_0014084;Müllers_13;Hans;Müllers_13;m;1970-12-01;Ort_878;87850;nein;;P21;2020-01-18 17:00:00;BKK_800;8001014084
260123451_Airolo;P_0014085;Schmitts_11;Grete;Schmitts_11;w;1957-04-16;Ort_612;37314;nein;;P21;2020-11-25 17:00:00;AOK_600;6001014085
260123451_Airolo;P_0014086;Schulzen_69;Grete;Schulzen_69;w;1979-12-16;Ort_839;83967;nein;;P21;2020-07-09 17:00:00;BKK_800;8001014086
260123451_Airolo;P_0014087;Schmitts_19;Grete;Schmitts_19;w;2010-12-16;Ort_482;83863;nein;;P21;2020-04-04 17:00:00;BAR_400;4001014087
260123451_Airolo;P_0014088;Schmitts_84;Grete;Schmitts_84;w;1947-04-16;Ort_037;13764;nein;;P21;2020-09-12 17:00:00;TKK_900;9001014088
260123451_Airolo;P_0014089;Schulzen_30;Hans;Schulzen_30;m;1966-12-16;Ort_837;83767;nein;;P21;2020-10-03 17:00:00;BKK_800;8001014089
260123451_Airolo;P_0014090;Müllers_55;Hans;Müllers_55;m;1955-10-01;Ort_637;63760;nein;;P21;2020-10-09 17:00:00;AOK_600;6001014090
260123451_Airolo;P_0014091;Schmitts_52;Hans;Schulzen_52;m;1942-10-01;Ort_006;05665;nein;;P21;2020-03-12 17:00:00;TKK_900;9001014091
260123451_Airolo;P_0014092;Schulzen_15;Grete;Schulzen_15;w;1991-07-01;Ort_437;43767;nein;;P21;2020-08-07 17:00:00;BAR_400;4001014092
260123451_Airolo;P_0014093;Schulzen_79;Hans;Schulzen_79;m;2015-12-01;Ort_837;83767;nein;;P21;2020-05-07 17:00:00;BKK_800;8001014093
260123451_Airolo;P_0014094;Meyerson_15;Hans;Meyerson_15;m;1977-04-01;Ort_038;13869;nein;;P21;2020-10-02 17:00:00;TKK_900;9001014094
260123451_Airolo;P_0014095;Schmitts_49;Grete;Schmitts_49;w;1964-04-16;Ort_038;13863;nein;;P21;2020-04-01 17:00:00;TKK_900;9001014095
260123451_Airolo;P_0014096;Schulzen_22;Hans;Schulzen_22;m;1966-10-16;Ort_642;64236;nein;;P21;2020-10-12 17:00:00;AOK_600;6001014096
260123451_Airolo;P_0014097;Schulzen_19;Hans;Meyerson_19;m;1965-10-16;Ort_606;60668;nein;;P21;2020-04-28 17:00:00;AOK_600;6001014097
260123451_Airolo;P_0014098;Schulzen_20;Hans;Schulzen_20;m;2008-04-16;Ort_037;13767;nein;;P21;2020-02-29 17:00:00;TKK_900;9001014098
260123451_Airolo;P_0014099;Schulzen_39;Hans;Meyerson_39;m;1976-12-16;Ort_839;83968;nein;;P21;2020-02-10 17:00:00;BKK_800;8001014099
260123451_Airolo;P_0014100;Müllers_52;Hans;Müllers_52;m;1947-07-01;Ort_437;43760;nein;;P21;2020-12-20 17:00:00;BAR_400;4001014100
260123451_Airolo;P_0014101;Schulzen_23;Grete;Schulzen_23;w;1940-04-01;Ort_038;13866;nein;;P21;2020-11-14 17:00:00;TKK_900;9001014101
260123451_Airolo;P_0014102;Schmitts_41;Hans;Schulzen_41;m;1965-04-01;Ort_038;13865;nein;;P21;2020-11-14 17:00:00;TKK_900;9001014102
260123451_Airolo;P_0014103;Schmitts_10;Grete;Schmitts_10;w;1975-12-01;Ort_851;85164;nein;;P21;2020-09-16 17:00:00;BKK_800;8001014103
260123451_Airolo;P_0014104;Schmitts_18;Grete;Schmitts_18;w;1946-12-01;Ort_837;83763;nein;;P21;2020-04-22 17:00:00;BKK_800;8001014104
260123451_Airolo;P_0014105;Meyerson_23;Grete;Meyerson_23;w;1939-12-16;Ort_839;83969;nein;;P21;2020-09-10 17:00:00;BKK_800;8001014105
260123451_Airolo;P_0014106;Müllers_13;Grete;Müllers_13;w;1951-10-16;Ort_637;63760;nein;;P21;2020-02-06 17:00:00;AOK_600;6001014106
260123451_Airolo;P_0014107;Schulzen_95;Hans;Schulzen_95;m;1947-04-16;Ort_037;13767;nein;;P21;2020-08-21 17:00:00;TKK_900;9001014107
260123451_Airolo;P_0014108;Schulzen_62;Grete;Schulzen_62;w;1937-10-16;Ort_637;63767;nein;;P21;2020-08-14 17:00:00;AOK_600;6001014108
260123451_Airolo;P_0014109;Schulzen_20;Hans;Schulzen_20;m;2009-12-16;Ort_879;87957;nein;;P21;2020-06-03 17:00:00;BKK_800;8001014109
260123451_Airolo;P_0014110;Schmitts_85;Hans;Schmitts_85;m;1964-04-01;Ort_037;13764;nein;;P21;2020-09-15 17:00:00;TKK_900;9001014110
260123451_Airolo;P_0014111;Schmitts_70;Hans;Schmitts_70;m;1953-10-01;Ort_606;60664;nein;;P21;2020-08-28 17:00:00;AOK_600;6001014111
260123451_Airolo;P_0014112;Schmitts_21;Grete;Schmitts_21;w;1932-01-01;Ort_237;23763;nein;;P21;2020-10-15 17:00:00;AOK_100;1001014112
260123451_Airolo;P_0014113;Müllers_94;Hans;Müllers_94;m;1956-12-01;Ort_879;87951;nein;;P21;2020-08-07 17:00:00;BKK_800;8001014113
260123451_Airolo;P_0014114;Müllers_24;Hans;Müllers_24;m;1957-04-01;Ort_037;13761;nein;;P21;2020-11-22 17:00:00;TKK_900;9001014114
260123451_Airolo;P_0014115;Müllers_11;Hans;Schmitts_11;m;1966-12-16;Ort_839;83962;nein;;P21;2020-08-31 17:00:00;BKK_800;8001014115
260123451_Airolo;P_0014116;Schmitts_25;Grete;Schmitts_25;w;1973-12-16;Ort_837;83764;nein;;P21;2020-12-12 17:00:00;BKK_800;8001014116
260123451_Airolo;P_0014117;Müllers_94;Hans;Müllers_94;m;2006-04-16;Ort_038;13860;nein;;P21;2020-10-31 17:00:00;TKK_900;9001014117
260123451_Airolo;P_0014118;Schmitts_44;Grete;Schulzen_44;w;2001-12-16;Ort_878;87855;nein;;P21;2020-03-05 17:00:00;BKK_800;8001014118
260123451_Airolo;P_0014119;Müllers_18;Grete;Müllers_18;w;1937-04-16;Ort_038;13860;nein;;P21;2020-02-18 17:00:00;TKK_900;9001014119
260123451_Airolo;P_0014120;Schulzen_22;Grete;Schulzen_22;w;1992-01-01;Ort_237;23766;nein;;P21;2020-09-01 17:00:00;AOK_100;1001014120
260123451_Airolo;P_0014121;Schulzen_22;Grete;Meyerson_22;w;1939-04-01;Ort_376;37658;nein;;P21;2020-07-18 17:00:00;AOK_300;3001014121
260123451_Airolo;P_0014122;Schulzen_16;Grete;Schulzen_16;w;1953-01-01;Ort_237;23767;nein;;P21;2020-03-18 17:00:00;AOK_100;1001014122
260123451_Airolo;P_0014123;Schmitts_19;Hans;Schmitts_19;m;1949-12-01;Ort_879;87953;nein;;P21;2020-10-14 17:00:00;BKK_800;8001014123
260123451_Airolo;P_0014124;Müllers_88;Hans;Schmitts_88;m;1952-04-01;Ort_038;13862;nein;;P21;2020-12-31 17:00:00;TKK_900;9001014124
260123451_Airolo;P_0014125;Schmitts_23;Grete;Schmitts_23;w;2001-07-16;Ort_437;43764;nein;;P21;2020-10-04 17:00:00;BAR_400;4001014125
260123451_Airolo;P_0014126;Müllers_40;Hans;Müllers_40;m;1932-04-16;Ort_376;37650;nein;;P21;2020-06-11 17:00:00;AOK_300;3001014126
260123451_Airolo;P_0014127;Schulzen_49;Grete;Schulzen_49;w;1984-12-16;Ort_879;87957;nein;;P21;2020-05-02 17:00:00;BKK_800;8001014127
260123451_Airolo;P_0014128;Schulzen_29;Hans;Schulzen_29;m;1957-01-16;Ort_237;23767;nein;;P21;2020-06-06 17:00:00;AOK_100;1001014128
260123451_Airolo;P_0014129;Schulzen_77;Hans;Schulzen_77;m;1940-07-16;Ort_437;43766;nein;;P21;2020-03-07 17:00:00;BAR_400;4001014129
260123451_Airolo;P_0014130;Schmitts_81;Grete;Schmitts_81;w;1959-10-01;Ort_637;63764;nein;;P21;2020-04-03 17:00:00;AOK_600;6001014130
260123451_Airolo;P_0014131;Schmitts_18;Hans;Schmitts_18;m;2000-12-01;Ort_839;83963;nein;;P21;2020-05-26 17:00:00;BKK_800;8001014131
260123451_Airolo;P_0014132;Müllers_38;Hans;Müllers_38;m;1950-12-01;Ort_879;87950;nein;;P21;2020-05-05 17:00:00;BKK_800;8001014132
260123451_Airolo;P_0014133;Müllers_12;Grete;Schmitts_12;w;1953-10-01;Ort_637;63762;nein;;P21;2020-05-08 17:00:00;AOK_600;6001014133
260123451_Airolo;P_0014134;Müllers_30;Grete;Schmitts_30;w;1940-04-01;Ort_037;13762;nein;;P21;2020-12-03 17:00:00;TKK_900;9001014134
260123451_Airolo;P_0014135;Schmitts_13;Grete;Schmitts_13;w;1946-12-16;Ort_837;83763;nein;;P21;2020-06-17 17:00:00;BKK_800;8001014135
260123451_Airolo;P_0014136;Schmitts_53;Hans;Schulzen_53;m;1976-07-16;Ort_437;43765;nein;;P21;2020-10-16 17:00:00;BAR_400;4001014136
260123451_Airolo;P_0014137;Müllers_98;Grete;Müllers_98;w;1957-04-16;Ort_038;13861;nein;;P21;2020-05-15 17:00:00;TKK_900;9001014137
260123451_Airolo;P_0014138;Schulzen_14;Hans;Schulzen_14;m;1998-01-16;Ort_237;23767;nein;;P21;2020-11-13 17:00:00;AOK_100;1001014138
260123451_Airolo;P_0014139;Schulzen_26;Grete;Schulzen_26;w;1946-07-16;Ort_437;43766;nein;;P21;2020-12-05 17:00:00;BAR_400;4001014139
260123451_Airolo;P_0014140;Schulzen_25;Hans;Schulzen_25;m;2003-12-01;Ort_892;89257;nein;;P21;2020-12-24 17:00:00;BKK_800;8001014140
260123451_Airolo;P_0014141;Müllers_62;Grete;Müllers_62;w;1941-07-01;Ort_437;43760;nein;;P21;2020-05-08 17:00:00;BAR_400;4001014141
260123451_Airolo;P_0014142;Schmitts_23;Hans;Schmitts_23;m;1994-12-01;Ort_837;83763;nein;;P21;2020-09-01 17:00:00;BKK_800;8001014142
260123451_Airolo;P_0014143;Meyerson_17;Grete;Meyerson_17;w;1949-10-01;Ort_637;63769;nein;;P21;2020-01-31 17:00:00;AOK_600;6001014143
260123451_Airolo;P_0014144;Müllers_16;Grete;Müllers_16;w;1936-10-01;Ort_637;63761;nein;;P21;2020-11-30 17:00:00;AOK_600;6001014144
260123451_Airolo;P_0014145;Meyerson_22;Hans;Meyerson_22;m;1941-12-16;Ort_878;87859;nein;;P21;2020-08-04 17:00:00;BKK_800;8001014145
260123451_Airolo;P_0014146;Schulzen_10;Hans;Meyerson_10;m;2011-07-16;Ort_451;45168;nein;;P21;2020-01-13 17:00:00;BAR_400;4001014146
260123451_Airolo;P_0014147;Müllers_20;Hans;Schmitts_20;m;1947-04-16;Ort_037;13762;nein;;P21;2020-05-29 17:00:00;TKK_900;9001014147
260123451_Airolo;P_0014148;Schmitts_95;Grete;Schulzen_95;w;1964-04-16;Ort_038;13865;nein;;P21;2020-10-10 17:00:00;TKK_900;9001014148
260123451_Airolo;P_0014149;Schulzen_20;Hans;Schulzen_20;m;1973-01-16;Ort_237;23767;nein;;P21;2020-07-15 17:00:00;AOK_100;1001014149
260123451_Airolo;P_0014150;Schulzen_20;Hans;Schulzen_20;m;1938-12-01;Ort_829;83466;nein;;P21;2020-08-14 17:00:00;BKK_800;8001014150
260123451_Airolo;P_0014151;Müllers_22;Hans;Schmitts_22;m;1934-04-01;Ort_038;13862;nein;;P21;2020-06-06 17:00:00;TKK_900;9001014151
260123451_Airolo;P_0014152;Schmitts_32;Hans;Schmitts_32;m;1944-07-01;Ort_437;43764;nein;;P21;2020-03-05 17:00:00;BAR_400;4001014152
260123451_Airolo;P_0014153;Müllers_21;Grete;Müllers_21;w;2003-12-01;Ort_879;87951;nein;;P21;2020-07-25 17:00:00;BKK_800;8001014153
260123451_Airolo;P_0014154;Schulzen_47;Grete;Meyerson_47;w;1941-12-01;Ort_839;83968;nein;;P21;2020-05-15 17:00:00;BKK_800;8001014154
260123451_Airolo;P_0014155;Schulzen_14;Hans;Schulzen_14;m;1966-04-16;Ort_038;13866;nein;;P21;2020-11-07 17:00:00;TKK_900;9001014155
260123451_Airolo;P_0014156;Schulzen_91;Grete;Meyerson_91;w;1998-10-16;Ort_637;63768;nein;;P21;2020-12-02 17:00:00;AOK_600;6001014156
260123451_Airolo;P_0014157;Schulzen_18;Hans;Schulzen_18;m;1952-01-16;Ort_421;21066;nein;;P21;2020-03-01 17:00:00;BAR_400;4001014157
260123451_Airolo;P_0014158;Müllers_90;Hans;Schmitts_90;m;2013-07-16;Ort_437;43762;nein;;P21;2020-01-05 17:00:00;BAR_400;4001014158
260123451_Airolo;P_0014159;Schmitts_15;Hans;Schulzen_15;m;1961-12-16;Ort_222;86955;nein;;P21;2020-04-26 17:00:00;AOK_100;1001014159
260123451_Airolo;P_0014160;Müllers_13;Hans;Schmitts_13;m;1944-04-01;Ort_038;13862;nein;;P21;2020-04-29 17:00:00;TKK_900;9001014160
260123451_Airolo;P_0014161;Schulzen_12;Grete;Schulzen_12;w;2017-04-01;Ort_038;13866;nein;;P21;2020-06-05 17:00:00;TKK_900;9001014161
260123451_Airolo;P_0014162;Meyerson_57;Grete;Meyerson_57;w;1997-10-01;Ort_637;63769;nein;;P21;2020-09-07 17:00:00;AOK_600;6001014162
260123451_Airolo;P_0014163;Schulzen_22;Hans;Schulzen_22;m;1997-01-01;Ort_237;23766;nein;;P21;2020-07-12 17:00:00;AOK_100;1001014163
260123451_Airolo;P_0014164;Schmitts_20;Grete;Schmitts_20;w;1983-01-01;Ort_237;23764;nein;;P21;2020-05-11 17:00:00;AOK_100;1001014164
260123451_Airolo;P_0014165;Schulzen_36;Hans;Meyerson_36;m;1982-04-16;Ort_037;13768;nein;;P21;2020-09-01 17:00:00;TKK_900;9001014165
260123451_Airolo;P_0014166;Schmitts_17;Hans;Schmitts_17;m;1948-04-16;Ort_038;13863;nein;;P21;2020-01-24 17:00:00;TKK_900;9001014166
260123451_Airolo;P_0014167;Meyerson_24;Grete;Meyerson_24;w;1921-10-16;Ort_637;63769;nein;;P21;2020-12-31 17:00:00;AOK_600;6001014167
260123451_Airolo;P_0014168;Schmitts_73;Hans;Schmitts_73;m;1954-12-16;Ort_837;83763;nein;;P21;2020-09-20 17:00:00;BKK_800;8001014168
260123451_Airolo;P_0014169;Müllers_22;Hans;Müllers_22;m;2010-12-16;Ort_879;87950;nein;;P21;2020-07-30 17:00:00;BKK_800;8001014169
260123451_Airolo;P_0014170;Schulzen_70;Grete;Meyerson_70;w;1957-12-01;Ort_879;87958;nein;;P21;2020-10-23 17:00:00;BKK_800;8001014170
260123451_Airolo;P_0014171;Schulzen_13;Hans;Schulzen_13;m;1953-10-01;Ort_485;76867;nein;;P21;2020-07-18 17:00:00;BAR_400;4001014171
260123451_Airolo;P_0014172;Schulzen_21;Hans;Schulzen_21;m;1972-12-01;Ort_846;84667;nein;;P21;2020-04-02 17:00:00;BKK_800;8001014172
260123451_Airolo;P_0014173;Müllers_71;Hans;Müllers_71;m;1957-07-01;Ort_437;43761;nein;;P21;2020-11-03 17:00:00;BAR_400;4001014173
260123451_Airolo;P_0014174;Schulzen_45;Grete;Meyerson_45;w;1948-04-01;Ort_037;13768;nein;;P21;2020-08-18 17:00:00;TKK_900;9001014174
260123451_Airolo;P_0014175;Schmitts_15;Hans;Schulzen_15;m;1953-10-16;Ort_006;05665;nein;;P21;2020-07-01 17:00:00;TKK_900;9001014175
260123451_Airolo;P_0014176;Schmitts_10;Grete;Schulzen_10;w;1971-04-16;Ort_038;13865;nein;;P21;2020-04-11 17:00:00;TKK_900;9001014176
260123451_Airolo;P_0014177;Schulzen_47;Grete;Meyerson_47;w;1984-04-16;Ort_037;13768;nein;;P21;2020-10-02 17:00:00;TKK_900;9001014177
260123451_Airolo;P_0014178;Müllers_19;Grete;Schmitts_19;w;1946-10-16;Ort_812;16762;nein;;P21;2020-04-28 17:00:00;BKK_800;8001014178
260123451_Airolo;P_0014179;Schmitts_10;Hans;Schulzen_10;m;2014-01-16;Ort_237;23765;nein;;P21;2020-10-30 17:00:00;AOK_100;1001014179
260123451_Airolo;P_0014180;Schulzen_18;Hans;Meyerson_18;m;1949-07-01;Ort_250;45168;nein;;P21;2020-03-07 17:00:00;AOK_100;1001014180
260123451_Airolo;P_0014181;Schulzen_14;Grete;Schulzen_14;w;1991-10-01;Ort_637;63766;nein;;P21;2020-09-13 17:00:00;AOK_600;6001014181
260123451_Airolo;P_0014182;Schmitts_18;Hans;Schmitts_18;m;1940-12-01;Ort_892;89253;nein;;P21;2020-03-19 17:00:00;BKK_800;8001014182
260123451_Airolo;P_0014183;Schulzen_34;Grete;Meyerson_34;w;1954-04-01;Ort_038;13868;nein;;P21;2020-12-15 17:00:00;TKK_900;9001014183
260123451_Airolo;P_0014184;Schulzen_10;Hans;Schulzen_10;m;1938-04-01;Ort_038;13866;nein;;P21;2020-11-04 17:00:00;TKK_900;9001014184
260123451_Airolo;P_0014185;Schulzen_29;Hans;Schulzen_29;m;1952-10-16;Ort_006;05667;nein;;P21;2020-12-22 17:00:00;TKK_900;9001014185
260123451_Airolo;P_0014186;Müllers_13;Hans;Müllers_13;m;1973-04-16;Ort_038;13860;nein;;P21;2020-07-24 17:00:00;TKK_900;9001014186
260123451_Airolo;P_0014187;Schulzen_45;Grete;Meyerson_45;w;1942-04-16;Ort_037;13768;nein;;P21;2020-07-14 17:00:00;TKK_900;9001014187
260123451_Airolo;P_0014188;Müllers_78;Grete;Müllers_78;w;1937-12-16;Ort_839;83960;nein;;P21;2020-04-15 17:00:00;BKK_800;8001014188
260123451_Airolo;P_0014189;Schulzen_18;Hans;Schulzen_18;m;1977-07-16;Ort_437;43767;nein;;P21;2020-04-02 17:00:00;BAR_400;4001014189
260123451_Airolo;P_0014190;Schulzen_72;Grete;Meyerson_72;w;1977-04-01;Ort_037;13768;nein;;P21;2020-09-03 17:00:00;TKK_900;9001014190
260123451_Airolo;P_0014191;Schulzen_39;Grete;Schulzen_39;w;1960-12-01;Ort_837;83767;nein;;P21;2020-02-11 17:00:00;BKK_800;8001014191
260123451_Airolo;P_0014192;Schulzen_24;Hans;Schulzen_24;m;1959-04-01;Ort_038;13866;nein;;P21;2020-11-21 17:00:00;TKK_900;9001014192
260123451_Airolo;P_0014193;Müllers_21;Hans;Müllers_21;m;2006-12-01;Ort_846;84660;nein;;P21;2020-03-29 17:00:00;BKK_800;8001014193
260123451_Airolo;P_0014194;Müllers_49;Hans;Müllers_49;m;1947-04-01;Ort_038;13861;nein;;P21;2020-05-26 17:00:00;TKK_900;9001014194
260123451_Airolo;P_0014195;Müllers_17;Hans;Müllers_17;m;1939-10-16;Ort_637;63760;nein;;P21;2020-02-26 17:00:00;AOK_600;6001014195
260123451_Airolo;P_0014196;Müllers_87;Grete;Müllers_87;w;1963-12-16;Ort_837;83760;nein;;P21;2020-09-01 17:00:00;BKK_800;8001014196
260123451_Airolo;P_0014197;Schulzen_19;Hans;Schulzen_19;m;1957-10-16;Ort_669;64667;nein;;P21;2020-04-16 17:00:00;AOK_600;6001014197
260123451_Airolo;P_0014198;Schmitts_11;Grete;Schmitts_11;w;2018-10-16;Ort_637;63764;nein;;P21;2020-10-19 17:00:00;AOK_600;6001014198
260123451_Airolo;P_0014199;Schulzen_14;Grete;Schulzen_14;w;1976-12-16;Ort_851;85166;nein;;P21;2020-05-09 17:00:00;BKK_800;8001014199
260123451_Airolo;P_0014200;Schulzen_69;Hans;Schulzen_69;m;1957-07-01;Ort_437;43766;nein;;P21;2020-03-01 17:00:00;BAR_400;4001014200
260123451_Airolo;P_0014201;Schulzen_14;Hans;Schulzen_14;m;1950-04-01;Ort_038;13867;nein;;P21;2020-10-24 17:00:00;TKK_900;9001014201
260123451_Airolo;P_0014202;Schmitts_13;Grete;Schmitts_13;w;1995-01-01;Ort_237;23763;nein;;P21;2020-09-21 17:00:00;AOK_100;1001014202
260123451_Airolo;P_0014203;Müllers_14;Grete;Müllers_14;w;1976-10-01;Ort_768;76861;nein;;P21;2020-08-25 17:00:00;IKK_700;7001014203
260123451_Airolo;P_0014204;Müllers_10;Grete;Schmitts_10;w;1935-10-01;Ort_637;63762;nein;;P21;2020-06-21 17:00:00;AOK_600;6001014204
260123451_Airolo;P_0014205;Meyerson_21;Hans;Meyerson_21;m;1971-04-16;Ort_376;37659;nein;;P21;2020-07-03 17:00:00;AOK_300;3001014205
260123451_Airolo;P_0014206;Schmitts_60;Hans;Schulzen_60;m;2009-04-16;Ort_038;13865;nein;;P21;2020-06-05 17:00:00;TKK_900;9001014206
260123451_Airolo;P_0014207;Schmitts_59;Grete;Schulzen_59;w;1957-10-16;Ort_637;63765;nein;;P21;2020-05-19 17:00:00;AOK_600;6001014207
260123451_Airolo;P_0014208;Schulzen_58;Grete;Meyerson_58;w;1952-04-16;Ort_037;13768;nein;;P21;2020-10-29 17:00:00;TKK_900;9001014208
260123451_Airolo;P_0014209;Schulzen_12;Grete;Meyerson_12;w;1972-07-16;Ort_437;43768;nein;;P21;2020-08-15 17:00:00;BAR_400;4001014209
260123451_Airolo;P_0014210;Müllers_12;Grete;Müllers_12;w;1966-01-01;Ort_237;23761;nein;;P21;2020-03-22 17:00:00;AOK_100;1001014210
260123451_Airolo;P_0014211;Schulzen_63;Grete;Meyerson_63;w;1944-10-01;Ort_637;63768;nein;;P21;2020-06-03 17:00:00;AOK_600;6001014211
260123451_Airolo;P_0014212;Müllers_11;Grete;Müllers_11;w;1955-10-01;Ort_637;63760;nein;;P21;2020-09-30 17:00:00;AOK_600;6001014212
260123451_Airolo;P_0014213;Schulzen_71;Hans;Meyerson_71;m;1948-04-01;Ort_037;13768;nein;;P21;2020-05-24 17:00:00;TKK_900;9001014213
260123451_Airolo;P_0014214;Müllers_55;Hans;Müllers_55;m;1976-01-01;Ort_237;23761;nein;;P21;2020-12-12 17:00:00;AOK_100;1001014214
260123451_Airolo;P_0014215;Schulzen_87;Hans;Schulzen_87;m;1950-04-16;Ort_038;13867;nein;;P21;2020-01-18 17:00:00;TKK_900;9001014215
260123451_Airolo;P_0014216;Schmitts_14;Hans;Schulzen_14;m;1978-12-16;Ort_878;87855;nein;;P21;2020-06-13 17:00:00;BKK_800;8001014216
260123451_Airolo;P_0014217;Müllers_15;Hans;Müllers_15;m;1949-07-16;Ort_437;43760;nein;;P21;2020-06-08 17:00:00;BAR_400;4001014217
260123451_Airolo;P_0014218;Müllers_25;Hans;Müllers_25;m;1962-10-16;Ort_637;63760;nein;;P21;2020-11-24 17:00:00;AOK_600;6001014218
260123451_Airolo;P_0014219;Schmitts_98;Hans;Schulzen_98;m;1975-12-16;Ort_839;83965;nein;;P21;2020-11-25 17:00:00;BKK_800;8001014219
260123451_Airolo;P_0014220;Müllers_11;Hans;Müllers_11;m;1948-01-01;Ort_237;23761;nein;;P21;2020-10-09 17:00:00;AOK_100;1001014220
260123451_Airolo;P_0014221;Schmitts_65;Hans;Schulzen_65;m;1949-07-01;Ort_437;43765;nein;;P21;2020-05-14 17:00:00;BAR_400;4001014221
260123451_Airolo;P_0014222;Müllers_59;Hans;Müllers_59;m;1940-12-01;Ort_839;83961;nein;;P21;2020-02-28 17:00:00;BKK_800;8001014222
260123451_Airolo;P_0014223;Müllers_21;Grete;Müllers_21;w;1950-12-01;Ort_837;83761;nein;;P21;2020-03-27 17:00:00;BKK_800;8001014223
260123451_Airolo;P_0014224;Müllers_20;Grete;Müllers_20;w;1972-10-01;Ort_637;63760;nein;;P21;2020-03-01 17:00:00;AOK_600;6001014224
260123451_Airolo;P_0014225;Schulzen_21;Grete;Schulzen_21;w;1988-12-16;Ort_823;83767;nein;;P21;2020-07-04 17:00:00;BKK_800;8001014225
260123451_Airolo;P_0014226;Müllers_17;Grete;Müllers_17;w;1952-04-16;Ort_376;37650;nein;;P21;2020-03-19 17:00:00;AOK_300;3001014226
260123451_Airolo;P_0014227;Müllers_18;Grete;Müllers_18;w;1955-12-16;Ort_878;87851;nein;;P21;2020-06-06 17:00:00;BKK_800;8001014227
260123451_Airolo;P_0014228;Müllers_33;Grete;Schmitts_33;w;1939-12-16;Ort_851;85162;nein;;P21;2020-03-10 17:00:00;BKK_800;8001014228
260123451_Airolo;P_0014229;Schmitts_10;Grete;Schmitts_10;w;1951-10-16;Ort_637;63763;nein;;P21;2020-07-10 17:00:00;AOK_600;6001014229
260123451_Airolo;P_0014230;Müllers_18;Grete;Müllers_18;w;1972-12-01;Ort_837;83760;nein;;P21;2020-03-18 17:00:00;BKK_800;8001014230
260123451_Airolo;P_0014231;Schulzen_17;Hans;Schulzen_17;m;1943-07-01;Ort_485;48557;nein;;P21;2020-01-17 17:00:00;BAR_400;4001014231
260123451_Airolo;P_0014232;Schulzen_19;Hans;Schulzen_19;m;1977-12-01;Ort_842;84267;nein;;P21;2020-06-25 17:00:00;BKK_800;8001014232
260123451_Airolo;P_0014233;Schulzen_18;Grete;Meyerson_18;w;1946-01-01;Ort_237;23768;nein;;P21;2020-03-10 17:00:00;AOK_100;1001014233
260123451_Airolo;P_0014234;Müllers_25;Grete;Müllers_25;w;1997-12-01;Ort_837;83760;nein;;P21;2020-12-19 17:00:00;BKK_800;8001014234
260123451_Airolo;P_0014235;Schmitts_79;Hans;Schmitts_79;m;1997-04-16;Ort_376;37653;nein;;P21;2020-08-22 17:00:00;AOK_300;3001014235
260123451_Airolo;P_0014236;Müllers_22;Hans;Müllers_22;m;1979-04-16;Ort_037;13760;nein;;P21;2020-10-26 17:00:00;TKK_900;9001014236
260123451_Airolo;P_0014237;Schmitts_95;Grete;Schulzen_95;w;1943-01-16;Ort_237;23765;nein;;P21;2020-12-09 17:00:00;AOK_100;1001014237
260123451_Airolo;P_0014238;Müllers_18;Hans;Müllers_18;m;1946-12-16;Ort_879;87950;nein;;P21;2020-03-25 17:00:00;BKK_800;8001014238
260123451_Airolo;P_0014239;Schulzen_13;Hans;Schulzen_13;m;1974-12-16;Ort_879;87956;nein;;P21;2020-06-29 17:00:00;BKK_800;8001014239
260123451_Airolo;P_0014240;Schmitts_14;Grete;Schmitts_14;w;1961-12-01;Ort_837;83764;nein;;P21;2020-02-11 17:00:00;BKK_800;8001014240
260123451_Airolo;P_0014241;Schulzen_41;Grete;Schulzen_41;w;1952-12-01;Ort_837;83767;nein;;P21;2020-04-15 17:00:00;BKK_800;8001014241
260123451_Airolo;P_0014242;Schmitts_68;Hans;Schmitts_68;m;1997-12-01;Ort_878;87854;nein;;P21;2020-12-19 17:00:00;BKK_800;8001014242
